id_ibge,nc,votos,urnas_apuradas,prop,secoes_totais
1507508,LULA,4962,100.00,60.29,40
1507607,JAIR BOLSONARO,10074,100.00,31.94,133
1507607,LULA,21471,100.00,68.06,133
1507706,JAIR BOLSONARO,3965,100.00,24.11,68
1507706,LULA,12481,100.00,75.89,68
1507755,JAIR BOLSONARO,1691,100.00,48.87,14
1507755,LULA,1769,100.00,51.13,14
1507805,JAIR BOLSONARO,4306,100.00,47.63,41
1507805,LULA,4734,100.00,52.37,41
1507904,JAIR BOLSONARO,3667,100.00,23.52,65
1507904,LULA,11923,100.00,76.48,65
1507953,JAIR BOLSONARO,18071,100.00,46.48,161
1507953,LULA,20804,100.00,53.52,161
1507961,JAIR BOLSONARO,2762,100.00,34.08,32
1507961,LULA,5342,100.00,65.92,32
1507979,JAIR BOLSONARO,4362,100.00,41.60,52
1507979,LULA,6124,100.00,58.40,52
1508001,JAIR BOLSONARO,14937,100.00,39.36,158
1508001,LULA,23010,100.00,60.64,158
1508035,JAIR BOLSONARO,3924,100.00,21.41,75
1508035,LULA,14401,100.00,78.59,75
1508050,JAIR BOLSONARO,5541,100.00,68.07,37
1508050,LULA,2599,100.00,31.93,37
1508084,JAIR BOLSONARO,13145,100.00,65.90,85
1508084,LULA,6801,100.00,34.10,85
1508100,JAIR BOLSONARO,22909,100.00,43.47,225
1508100,LULA,29792,100.00,56.53,225
1508126,JAIR BOLSONARO,7150,100.00,49.75,61
1508126,LULA,7222,100.00,50.25,61
1508159,JAIR BOLSONARO,16301,100.00,73.34,97
1508159,LULA,5926,100.00,26.66,97
1508209,JAIR BOLSONARO,8675,100.00,30.24,128
1508209,LULA,20015,100.00,69.76,128
1508308,JAIR BOLSONARO,6140,100.00,19.40,151
1508308,LULA,25514,100.00,80.60,151
1508357,JAIR BOLSONARO,5734,100.00,51.97,45
1508357,LULA,5300,100.00,48.03,45
1508407,JAIR BOLSONARO,16632,100.00,63.19,112
1508407,LULA,9690,100.00,36.81,112
1600055,JAIR BOLSONARO,1543,100.00,60.06,11
1600055,LULA,1026,100.00,39.94,11
1600105,JAIR BOLSONARO,1663,100.00,37.39,24
1600105,LULA,2785,100.00,62.61,24
1600154,JAIR BOLSONARO,2856,100.00,44.31,26
1600154,LULA,3590,100.00,55.69,26
1600204,JAIR BOLSONARO,1986,100.00,38.30,28
1600204,LULA,3200,100.00,61.70,28
1600212,JAIR BOLSONARO,1248,100.00,40.36,18
1600212,LULA,1844,100.00,59.64,18
1600238,JAIR BOLSONARO,1862,100.00,46.38,25
1600238,LULA,2153,100.00,53.62,25
1600253,JAIR BOLSONARO,2047,100.00,46.39,24
1600253,LULA,2366,100.00,53.61,24
1600279,JAIR BOLSONARO,7296,100.00,39.40,96
1600279,LULA,11222,100.00,60.60,96
1600303,JAIR BOLSONARO,125261,100.00,54.92,952
1600303,LULA,102810,100.00,45.08,952
1600402,JAIR BOLSONARO,4967,100.00,36.98,68
1600402,LULA,8466,100.00,63.02,68
1600501,JAIR BOLSONARO,4444,100.00,35.29,75
1600501,LULA,8150,100.00,64.71,75
1600535,JAIR BOLSONARO,4112,100.00,44.54,42
1600535,LULA,5120,100.00,55.46,42
1600550,JAIR BOLSONARO,1069,100.00,45.72,15
1600550,LULA,1269,100.00,54.28,15
1600600,JAIR BOLSONARO,35397,100.00,56.11,255
1600600,LULA,27693,100.00,43.89,255
1600709,JAIR BOLSONARO,2756,100.00,42.27,43
1600709,LULA,3764,100.00,57.73,43
1600808,JAIR BOLSONARO,2040,100.00,31.38,38
1600808,LULA,4460,100.00,68.62,38
1700251,JAIR BOLSONARO,749,100.00,42.06,8
1700251,LULA,1032,100.00,57.94,8
1700301,JAIR BOLSONARO,1039,100.00,35.84,14
1700301,LULA,1860,100.00,64.16,14
1700350,JAIR BOLSONARO,1446,100.00,46.18,18
1700350,LULA,1685,100.00,53.82,18
1700400,JAIR BOLSONARO,1248,100.00,33.00,22
1700400,LULA,2534,100.00,67.00,22
1700707,JAIR BOLSONARO,2965,100.00,54.88,29
1700707,LULA,2438,100.00,45.12,29
1701002,JAIR BOLSONARO,2145,100.00,39.95,30
1701002,LULA,3224,100.00,60.05,30
1701051,JAIR BOLSONARO,785,100.00,41.12,10
1701051,LULA,1124,100.00,58.88,10
1701101,JAIR BOLSONARO,1437,100.00,44.74,15
1701101,LULA,1775,100.00,55.26,15
1701309,JAIR BOLSONARO,1277,100.00,37.59,19
1701309,LULA,2120,100.00,62.41,19
1701903,JAIR BOLSONARO,1359,100.00,38.95,19
1701903,LULA,2130,100.00,61.05,19
1702000,JAIR BOLSONARO,3441,100.00,70.41,24
1702000,LULA,1446,100.00,29.59,24
1702109,JAIR BOLSONARO,52404,100.00,58.23,366
1702109,LULA,37591,100.00,41.77,366
1702158,JAIR BOLSONARO,1328,100.00,49.76,14
1702158,LULA,1341,100.00,50.24,14
1702208,JAIR BOLSONARO,6541,100.00,40.87,76
1702208,LULA,9462,100.00,59.13,76
1702307,JAIR BOLSONARO,1503,100.00,43.46,19
1702307,LULA,1955,100.00,56.54,19
1702406,JAIR BOLSONARO,1461,100.00,25.62,30
1702406,LULA,4241,100.00,74.38,30
1702554,JAIR BOLSONARO,3877,100.00,40.06,39
1702554,LULA,5801,100.00,59.94,39
1702703,JAIR BOLSONARO,773,100.00,34.95,11
1702703,LULA,1439,100.00,65.05,11
1702901,JAIR BOLSONARO,2712,100.00,40.20,34
1702901,LULA,4035,100.00,59.80,34
1703008,JAIR BOLSONARO,1600,100.00,31.97,27
1703008,LULA,3404,100.00,68.03,27
1703057,JAIR BOLSONARO,1101,100.00,52.78,11
1703057,LULA,985,100.00,47.22,11
1703073,JAIR BOLSONARO,951,100.00,35.74,14
1703073,LULA,1710,100.00,64.26,14
1703107,JAIR BOLSONARO,1737,100.00,48.70,18
1703107,LULA,1830,100.00,51.30,18
1703206,JAIR BOLSONARO,1401,100.00,53.31,15
1703206,LULA,1227,100.00,46.69,15
1703305,JAIR BOLSONARO,1137,100.00,44.94,14
1703305,LULA,1393,100.00,55.06,14
1703602,JAIR BOLSONARO,602,100.00,43.15,8
1703602,LULA,793,100.00,56.85,8
1703701,JAIR BOLSONARO,1331,100.00,44.18,16
1703701,LULA,1682,100.00,55.82,16
1703800,JAIR BOLSONARO,1980,100.00,39.78,22
1703800,LULA,2998,100.00,60.22,22
1703826,JAIR BOLSONARO,460,100.00,35.14,7
1703826,LULA,849,100.00,64.86,7
1703842,JAIR BOLSONARO,1739,100.00,36.69,25
1703842,LULA,3001,100.00,63.31,25
1703867,JAIR BOLSONARO,1338,100.00,49.59,12
1703867,LULA,1360,100.00,50.41,12
1703883,JAIR BOLSONARO,693,100.00,38.69,8
1703883,LULA,1098,100.00,61.31,8
1703891,JAIR BOLSONARO,715,100.00,32.63,12
1703891,LULA,1476,100.00,67.37,12
1703909,JAIR BOLSONARO,1140,100.00,39.35,13
1703909,LULA,1757,100.00,60.65,13
1704105,JAIR BOLSONARO,429,100.00,30.93,8
1704105,LULA,958,100.00,69.07,8
1704600,JAIR BOLSONARO,849,100.00,51.11,7
1704600,LULA,812,100.00,48.89,7
1705102,JAIR BOLSONARO,489,100.00,23.75,12
1705102,LULA,1570,100.00,76.25,12
1705508,JAIR BOLSONARO,10361,100.00,58.04,81
1705508,LULA,7490,100.00,41.96,81
1705557,JAIR BOLSONARO,1389,100.00,48.41,12
1705557,LULA,1480,100.00,51.59,12
1705607,JAIR BOLSONARO,551,100.00,24.22,15
1705607,LULA,1724,100.00,75.78,15
1706001,JAIR BOLSONARO,1235,100.00,37.55,17
1706001,LULA,2054,100.00,62.45,17
1706100,JAIR BOLSONARO,1865,100.00,45.73,20
1706100,LULA,2213,100.00,54.27,20
1706258,JAIR BOLSONARO,601,100.00,47.29,7
1706258,LULA,670,100.00,52.71,7
1706506,JAIR BOLSONARO,1130,100.00,36.57,15
1706506,LULA,1960,100.00,63.43,15
1707009,JAIR BOLSONARO,3431,100.00,35.85,50
1707009,LULA,6140,100.00,64.15,50
1707108,JAIR BOLSONARO,1629,100.00,39.28,20
1707108,LULA,2518,100.00,60.72,20
1707207,JAIR BOLSONARO,1267,100.00,34.37,18
1707207,LULA,2419,100.00,65.63,18
1707306,JAIR BOLSONARO,1003,100.00,38.94,16
1707306,LULA,1573,100.00,61.06,16
1707405,JAIR BOLSONARO,1257,100.00,28.13,21
1707405,LULA,3212,100.00,71.87,21
1707553,JAIR BOLSONARO,1288,100.00,52.08,11
1707553,LULA,1185,100.00,47.92,11
1707652,JAIR BOLSONARO,1759,100.00,51.12,17
1707652,LULA,1682,100.00,48.88,17
1707702,JAIR BOLSONARO,1732,100.00,37.32,28
1707702,LULA,2909,100.00,62.68,28
1708205,JAIR BOLSONARO,5747,100.00,55.02,58
1708205,LULA,4698,100.00,44.98,58
1708254,JAIR BOLSONARO,1066,100.00,45.87,9
1708254,LULA,1258,100.00,54.13,9
1708304,JAIR BOLSONARO,1589,100.00,47.62,16
1708304,LULA,1748,100.00,52.38,16
1709005,JAIR BOLSONARO,1715,100.00,28.08,32
1709005,LULA,4392,100.00,71.92,32
1709302,JAIR BOLSONARO,7124,100.00,54.08,61
1709302,LULA,6050,100.00,45.92,61
1709500,JAIR BOLSONARO,26670,100.00,59.26,201
1709500,LULA,18334,100.00,40.74,201
1709807,JAIR BOLSONARO,353,100.00,27.09,7
1709807,LULA,950,100.00,72.91,7
1710508,JAIR BOLSONARO,1503,100.00,36.15,21
1710508,LULA,2655,100.00,63.85,21
1710706,JAIR BOLSONARO,1080,100.00,32.44,16
1710706,LULA,2249,100.00,67.56,16
1710904,JAIR BOLSONARO,890,100.00,35.63,11
1710904,LULA,1608,100.00,64.37,11
1711100,JAIR BOLSONARO,816,100.00,45.46,10
1711100,LULA,979,100.00,54.54,10
1711506,JAIR BOLSONARO,968,100.00,45.86,9
1711506,LULA,1143,100.00,54.14,9
1711803,JAIR BOLSONARO,703,100.00,44.49,10
1711803,LULA,877,100.00,55.51,10
1711902,JAIR BOLSONARO,3308,100.00,50.31,27
1711902,LULA,3267,100.00,49.69,27
1711951,JAIR BOLSONARO,749,100.00,32.76,14
1711951,LULA,1537,100.00,67.24,14
1712009,JAIR BOLSONARO,1165,100.00,48.08,14
1712009,LULA,1258,100.00,51.92,14
1712157,JAIR BOLSONARO,459,100.00,35.53,6
1712157,LULA,833,100.00,64.47,6
1712405,JAIR BOLSONARO,474,100.00,24.75,15
1712405,LULA,1441,100.00,75.25,15
1712454,JAIR BOLSONARO,680,100.00,36.34,9
1712454,LULA,1191,100.00,63.66,9
1712504,JAIR BOLSONARO,1209,100.00,46.09,13
1712504,LULA,1414,100.00,53.91,13
1712702,JAIR BOLSONARO,478,100.00,31.78,8
1712702,LULA,1026,100.00,68.22,8
1712801,JAIR BOLSONARO,604,100.00,24.82,11
1712801,LULA,1830,100.00,75.18,11
1713205,JAIR BOLSONARO,4195,100.00,39.36,55
1713205,LULA,6462,100.00,60.64,55
1713304,JAIR BOLSONARO,3754,100.00,49.82,38
1713304,LULA,3781,100.00,50.18,38
1713601,JAIR BOLSONARO,1287,100.00,36.98,19
1713601,LULA,2193,100.00,63.02,19
1713700,JAIR BOLSONARO,1055,100.00,56.84,8
1713700,LULA,801,100.00,43.16,8
1713809,JAIR BOLSONARO,1156,100.00,37.58,15
1713809,LULA,1920,100.00,62.42,15
1713957,JAIR BOLSONARO,752,100.00,36.74,10
1713957,LULA,1295,100.00,63.26,10
1714203,JAIR BOLSONARO,1865,100.00,38.91,29
1714203,LULA,2928,100.00,61.09,29
1714302,JAIR BOLSONARO,827,100.00,26.89,15
1714302,LULA,2248,100.00,73.11,15
1714880,JAIR BOLSONARO,2832,100.00,45.77,28
1714880,LULA,3356,100.00,54.23,28
1715002,JAIR BOLSONARO,1174,100.00,55.22,9
1715002,LULA,952,100.00,44.78,9
1715101,JAIR BOLSONARO,1222,100.00,42.91,16
1715101,LULA,1626,100.00,57.09,16
1715150,JAIR BOLSONARO,529,100.00,36.08,7
1715150,LULA,937,100.00,63.92,7
1715259,JAIR BOLSONARO,465,100.00,29.47,9
1715259,LULA,1113,100.00,70.53,9
1715507,JAIR BOLSONARO,499,100.00,43.35,5
1715507,LULA,652,100.00,56.65,5
1715705,JAIR BOLSONARO,945,100.00,33.19,17
1715705,LULA,1902,100.00,66.81,17
1715754,JAIR BOLSONARO,2394,100.00,55.01,21
1715754,LULA,1958,100.00,44.99,21
1716109,JAIR BOLSONARO,17707,100.00,67.96,124
1716109,LULA,8349,100.00,32.04,124
1716208,JAIR BOLSONARO,1136,100.00,20.34,28
1716208,LULA,4449,100.00,79.66,28
1716307,JAIR BOLSONARO,1186,100.00,47.57,13
1716307,LULA,1307,100.00,52.43,13
1716505,JAIR BOLSONARO,3732,100.00,49.33,44
1716505,LULA,3833,100.00,50.67,44
1716604,JAIR BOLSONARO,1764,100.00,33.81,29
1716604,LULA,3454,100.00,66.19,29
1716653,JAIR BOLSONARO,1397,100.00,43.01,15
1716653,LULA,1851,100.00,56.99,15
1716703,JAIR BOLSONARO,2992,100.00,61.44,29
1716703,LULA,1878,100.00,38.56,29
1717008,JAIR BOLSONARO,1074,100.00,39.67,15
1717008,LULA,1633,100.00,60.33,15
1717206,JAIR BOLSONARO,653,100.00,40.14,9
1717206,LULA,974,100.00,59.86,9
1717503,JAIR BOLSONARO,2157,100.00,50.75,20
1717503,LULA,2093,100.00,49.25,20
1717800,JAIR BOLSONARO,769,100.00,30.26,13
1717800,LULA,1772,100.00,69.74,13
1717909,JAIR BOLSONARO,1916,100.00,47.82,23
1717909,LULA,2091,100.00,52.18,23
1718006,JAIR BOLSONARO,483,100.00,29.58,11
1718006,LULA,1150,100.00,70.42,11
1718204,JAIR BOLSONARO,16152,100.00,47.43,150
1718204,LULA,17901,100.00,52.57,150
1718303,JAIR BOLSONARO,1281,100.00,31.44,21
1718303,LULA,2794,100.00,68.56,21
1718402,JAIR BOLSONARO,926,100.00,44.97,12
1718402,LULA,1133,100.00,55.03,12
1718451,JAIR BOLSONARO,834,100.00,53.09,7
1718451,LULA,737,100.00,46.91,7
1718501,JAIR BOLSONARO,587,100.00,27.13,11
1718501,LULA,1577,100.00,72.87,11
1718550,JAIR BOLSONARO,1010,100.00,37.63,16
1718550,LULA,1674,100.00,62.37,16
1718659,JAIR BOLSONARO,459,100.00,32.23,8
1718659,LULA,965,100.00,67.77,8
1718709,JAIR BOLSONARO,699,100.00,36.85,9
1718709,LULA,1198,100.00,63.15,9
1718758,JAIR BOLSONARO,1345,100.00,42.39,19
1718758,LULA,1828,100.00,57.61,19
1718808,JAIR BOLSONARO,788,100.00,30.06,10
1718808,LULA,1833,100.00,69.94,10
1718840,JAIR BOLSONARO,1322,100.00,51.97,15
1718840,LULA,1222,100.00,48.03,15
1718865,JAIR BOLSONARO,1689,100.00,42.73,19
1718865,LULA,2264,100.00,57.27,19
1718881,JAIR BOLSONARO,838,100.00,44.74,11
1718881,LULA,1035,100.00,55.26,11
1718899,JAIR BOLSONARO,741,100.00,48.91,7
1718899,LULA,774,100.00,51.09,7
1718907,JAIR BOLSONARO,924,100.00,30.06,16
1718907,LULA,2150,100.00,69.94,16
1719004,JAIR BOLSONARO,1110,100.00,48.68,13
1719004,LULA,1170,100.00,51.32,13
1720002,JAIR BOLSONARO,558,100.00,35.36,8
1720002,LULA,1020,100.00,64.64,8
1720101,JAIR BOLSONARO,975,100.00,29.62,15
1720101,LULA,2317,100.00,70.38,15
1720150,JAIR BOLSONARO,285,100.00,25.89,7
1720150,LULA,816,100.00,74.11,7
1720200,JAIR BOLSONARO,2227,100.00,35.34,27
1720200,LULA,4074,100.00,64.66,27
1720259,JAIR BOLSONARO,484,100.00,30.17,11
1720259,LULA,1120,100.00,69.83,11
1720309,JAIR BOLSONARO,673,100.00,27.57,12
1720309,LULA,1768,100.00,72.43,12
1720499,JAIR BOLSONARO,751,100.00,27.17,14
1720499,LULA,2013,100.00,72.83,14
1720655,JAIR BOLSONARO,1372,100.00,40.11,16
1720655,LULA,2049,100.00,59.89,16
1720804,JAIR BOLSONARO,1896,100.00,31.42,29
1720804,LULA,4138,100.00,68.58,29
1720853,JAIR BOLSONARO,612,100.00,48.08,5
1720853,LULA,661,100.00,51.92,5
1720903,JAIR BOLSONARO,2768,100.00,35.52,39
1720903,LULA,5025,100.00,64.48,39
1720937,JAIR BOLSONARO,316,100.00,24.31,7
1720937,LULA,984,100.00,75.69,7
1720978,JAIR BOLSONARO,872,100.00,47.03,11
1720978,LULA,982,100.00,52.97,11
1721000,JAIR BOLSONARO,95715,100.00,60.32,609
1721000,LULA,62961,100.00,39.68,609
1721109,JAIR BOLSONARO,1109,100.00,28.05,19
1721109,LULA,2845,100.00,71.95,19
1721208,JAIR BOLSONARO,4092,100.00,32.57,61
1721208,LULA,8470,100.00,67.43,61
1721257,JAIR BOLSONARO,568,100.00,41.07,8
1721257,LULA,815,100.00,58.93,8
1721307,JAIR BOLSONARO,423,100.00,32.19,6
1721307,LULA,891,100.00,67.81,6
1722081,JAIR BOLSONARO,2055,100.00,39.64,29
1722081,LULA,3129,100.00,60.36,29
1722107,JAIR BOLSONARO,3251,100.00,50.40,34
1722107,LULA,3199,100.00,49.60,34
2100055,JAIR BOLSONARO,31734,100.00,53.99,243
2100055,LULA,27046,100.00,46.01,243
2100105,JAIR BOLSONARO,548,100.00,10.56,25
2100105,LULA,4640,100.00,89.44,25
2100154,JAIR BOLSONARO,1296,100.00,16.38,40
2100154,LULA,6618,100.00,83.62,40
2100204,JAIR BOLSONARO,2455,100.00,20.25,74
2100204,LULA,9671,100.00,79.75,74
2100303,JAIR BOLSONARO,2038,100.00,15.37,68
2100303,LULA,11224,100.00,84.63,68
2100402,JAIR BOLSONARO,861,100.00,22.68,20
2100402,LULA,2936,100.00,77.32,20
2100436,JAIR BOLSONARO,2721,100.00,20.32,61
2100436,LULA,10671,100.00,79.68,61
2100477,JAIR BOLSONARO,2533,100.00,16.89,81
2100477,LULA,12460,100.00,83.11,81
2100501,JAIR BOLSONARO,1795,100.00,30.21,28
2100501,LULA,4147,100.00,69.79,28
2100550,JAIR BOLSONARO,902,100.00,23.14,22
2100550,LULA,2996,100.00,76.86,22
2100600,JAIR BOLSONARO,8491,100.00,42.54,92
2100600,LULA,11468,100.00,57.46,92
2100709,JAIR BOLSONARO,2252,100.00,15.87,60
2100709,LULA,11941,100.00,84.13,60
2100808,JAIR BOLSONARO,2066,100.00,19.32,45
2100808,LULA,8630,100.00,80.68,45
2100832,JAIR BOLSONARO,2410,100.00,25.44,48
2100832,LULA,7062,100.00,74.56,48
2100873,JAIR BOLSONARO,1000,100.00,17.98,27
2100873,LULA,4562,100.00,82.02,27
2100907,JAIR BOLSONARO,3718,100.00,15.73,121
2100907,LULA,19925,100.00,84.27,121
2100956,JAIR BOLSONARO,4361,100.00,27.47,79
2100956,LULA,11517,100.00,72.53,79
2101004,JAIR BOLSONARO,3981,100.00,23.04,81
2101004,LULA,13294,100.00,76.96,81
2101103,JAIR BOLSONARO,1553,100.00,19.78,34
2101103,LULA,6297,100.00,80.22,34
2101202,JAIR BOLSONARO,17601,100.00,33.91,226
2101202,LULA,34297,100.00,66.09,226
2101251,JAIR BOLSONARO,2177,100.00,19.23,47
2101251,LULA,9141,100.00,80.77,47
2101301,JAIR BOLSONARO,1411,100.00,14.87,49
2101301,LULA,8081,100.00,85.13,49
2101350,JAIR BOLSONARO,383,100.00,10.87,19
2101350,LULA,3142,100.00,89.13,19
2101400,JAIR BOLSONARO,24202,100.00,48.20,181
2101400,LULA,26012,100.00,51.80,181
2101509,JAIR BOLSONARO,1389,100.00,12.36,46
2101509,LULA,9851,100.00,87.64,46
2101608,JAIR BOLSONARO,15143,100.00,33.62,220
2101608,LULA,29904,100.00,66.38,220
2101707,JAIR BOLSONARO,7080,100.00,19.55,171
2101707,LULA,29131,100.00,80.45,171
2101731,JAIR BOLSONARO,507,100.00,9.04,23
2101731,LULA,5103,100.00,90.96,23
2101772,JAIR BOLSONARO,1489,100.00,20.79,33
2101772,LULA,5673,100.00,79.21,33
2101806,JAIR BOLSONARO,634,100.00,20.06,12
2101806,LULA,2526,100.00,79.94,12
2101905,JAIR BOLSONARO,2225,100.00,16.76,62
2101905,LULA,11047,100.00,83.24,62
2101939,JAIR BOLSONARO,961,100.00,24.57,18
2101939,LULA,2951,100.00,75.43,18
2101970,JAIR BOLSONARO,1097,100.00,24.98,21
2101970,LULA,3295,100.00,75.02,21
2102002,JAIR BOLSONARO,4489,100.00,23.54,112
2102002,LULA,14581,100.00,76.46,112
2102036,JAIR BOLSONARO,4748,100.00,32.52,76
2102036,LULA,9854,100.00,67.48,76
2102077,JAIR BOLSONARO,1954,100.00,22.92,37
2102077,LULA,6571,100.00,77.08,37
2102101,JAIR BOLSONARO,3496,100.00,19.16,81
2102101,LULA,14751,100.00,80.84,81
2102150,JAIR BOLSONARO,1258,100.00,23.21,31
2102150,LULA,4162,100.00,76.79,31
2102200,JAIR BOLSONARO,1856,100.00,12.20,77
2102200,LULA,13359,100.00,87.80,77
2102309,JAIR BOLSONARO,1803,100.00,14.09,66
2102309,LULA,10994,100.00,85.91,66
2102325,JAIR BOLSONARO,10061,100.00,32.38,147
2102325,LULA,21009,100.00,67.62,147
2102358,JAIR BOLSONARO,3290,100.00,38.18,40
2102358,LULA,5328,100.00,61.82,40
2102374,JAIR BOLSONARO,1065,100.00,17.86,31
2102374,LULA,4897,100.00,82.14,31
2102408,JAIR BOLSONARO,651,100.00,10.22,29
2102408,LULA,5721,100.00,89.78,29
2102507,JAIR BOLSONARO,1379,100.00,12.21,53
2102507,LULA,9914,100.00,87.79,53
2102556,JAIR BOLSONARO,2249,100.00,31.05,34
2102556,LULA,4994,100.00,68.95,34
2102606,JAIR BOLSONARO,2622,100.00,24.49,57
2102606,LULA,8085,100.00,75.51,57
2102705,JAIR BOLSONARO,1603,100.00,16.61,47
2102705,LULA,8048,100.00,83.39,47
2102754,JAIR BOLSONARO,1584,100.00,23.60,31
2102754,LULA,5128,100.00,76.40,31
2102804,JAIR BOLSONARO,4918,100.00,36.44,65
2102804,LULA,8577,100.00,63.56,65
2102903,JAIR BOLSONARO,3494,100.00,26.67,68
2102903,LULA,9608,100.00,73.33,68
2103000,JAIR BOLSONARO,19276,100.00,22.82,366
2103000,LULA,65194,100.00,77.18,366
2103109,JAIR BOLSONARO,1149,100.00,18.39,35
2103109,LULA,5100,100.00,81.61,35
2103125,JAIR BOLSONARO,480,100.00,9.44,28
2103125,LULA,4604,100.00,90.56,28
2103158,JAIR BOLSONARO,983,100.00,17.63,24
2103158,LULA,4593,100.00,82.37,24
2103174,JAIR BOLSONARO,1835,100.00,20.63,47
2103174,LULA,7060,100.00,79.37,47
2103208,JAIR BOLSONARO,11173,100.00,26.00,175
2103208,LULA,31808,100.00,74.00,175
2103257,JAIR BOLSONARO,2380,100.00,29.27,35
2103257,LULA,5752,100.00,70.73,35
2103307,JAIR BOLSONARO,13035,100.00,23.11,246
2103307,LULA,43374,100.00,76.89,246
2103406,JAIR BOLSONARO,4330,100.00,17.96,101
2103406,LULA,19785,100.00,82.04,101
2103505,JAIR BOLSONARO,4099,100.00,19.60,82
2103505,LULA,16813,100.00,80.40,82
2103554,JAIR BOLSONARO,1912,100.00,22.75,42
2103554,LULA,6492,100.00,77.25,42
2103604,JAIR BOLSONARO,8352,100.00,25.53,143
2103604,LULA,24357,100.00,74.47,143
2103703,JAIR BOLSONARO,3049,100.00,16.62,99
2103703,LULA,15297,100.00,83.38,99
2103752,JAIR BOLSONARO,3158,100.00,36.22,33
2103752,LULA,5560,100.00,63.78,33
2103802,JAIR BOLSONARO,4159,100.00,30.98,60
2103802,LULA,9265,100.00,69.02,60
2103901,JAIR BOLSONARO,770,100.00,10.93,36
2103901,LULA,6278,100.00,89.07,36
2104008,JAIR BOLSONARO,2589,100.00,24.15,54
2104008,LULA,8133,100.00,75.85,54
2104057,JAIR BOLSONARO,7836,100.00,44.58,69
2104057,LULA,9742,100.00,55.42,69
2104073,JAIR BOLSONARO,1601,100.00,33.08,20
2104073,LULA,3239,100.00,66.92,20
2104081,JAIR BOLSONARO,1565,100.00,21.98,31
2104081,LULA,5555,100.00,78.02,31
2104099,JAIR BOLSONARO,3724,100.00,36.75,40
2104099,LULA,6409,100.00,63.25,40
2104107,JAIR BOLSONARO,2381,100.00,30.15,30
2104107,LULA,5516,100.00,69.85,30
2104206,JAIR BOLSONARO,1637,100.00,17.97,42
2104206,LULA,7475,100.00,82.03,42
2104305,JAIR BOLSONARO,1634,100.00,28.61,30
2104305,LULA,4078,100.00,71.39,30
2104404,JAIR BOLSONARO,2101,100.00,22.15,48
2104404,LULA,7386,100.00,77.85,48
2104503,JAIR BOLSONARO,1077,100.00,17.93,30
2104503,LULA,4931,100.00,82.07,30
2104552,JAIR BOLSONARO,4219,100.00,37.88,41
2104552,LULA,6919,100.00,62.12,41
2104602,JAIR BOLSONARO,1529,100.00,18.61,44
2104602,LULA,6687,100.00,81.39,44
2104628,JAIR BOLSONARO,1266,100.00,27.03,21
2104628,LULA,3418,100.00,72.97,21
2104651,JAIR BOLSONARO,1026,100.00,18.73,32
2104651,LULA,4451,100.00,81.27,32
2104677,JAIR BOLSONARO,3709,100.00,30.02,63
2104677,LULA,8646,100.00,69.98,63
2104701,JAIR BOLSONARO,922,100.00,20.23,22
2104701,LULA,3635,100.00,79.77,22
2104800,JAIR BOLSONARO,12787,100.00,34.37,149
2104800,LULA,24421,100.00,65.63,149
2104909,JAIR BOLSONARO,845,100.00,12.71,33
2104909,LULA,5802,100.00,87.29,33
2105005,JAIR BOLSONARO,2694,100.00,17.37,88
2105005,LULA,12815,100.00,82.63,88
2105104,JAIR BOLSONARO,2787,100.00,18.19,85
2105104,LULA,12538,100.00,81.81,85
2105153,JAIR BOLSONARO,1365,100.00,16.85,43
2105153,LULA,6735,100.00,83.15,43
2105203,JAIR BOLSONARO,2231,100.00,34.20,33
2105203,LULA,4292,100.00,65.80,33
2105302,JAIR BOLSONARO,79356,100.00,54.79,519
2105302,LULA,65476,100.00,45.21,519
2105351,JAIR BOLSONARO,1735,100.00,23.12,33
2105351,LULA,5768,100.00,76.88,33
2105401,JAIR BOLSONARO,6812,100.00,20.39,156
2105401,LULA,26603,100.00,79.61,156
2105427,JAIR BOLSONARO,6221,100.00,46.99,63
2105427,LULA,7017,100.00,53.01,63
2105450,JAIR BOLSONARO,864,100.00,17.43,24
2105450,LULA,4094,100.00,82.57,24
2105476,JAIR BOLSONARO,1911,100.00,20.14,48
2105476,LULA,7576,100.00,79.86,48
2105500,JAIR BOLSONARO,5830,100.00,35.80,70
2105500,LULA,10457,100.00,64.20,70
2105609,JAIR BOLSONARO,1936,100.00,21.20,38
2105609,LULA,7196,100.00,78.80,38
2105658,JAIR BOLSONARO,681,100.00,19.13,17
2105658,LULA,2879,100.00,80.87,17
2105708,JAIR BOLSONARO,10528,100.00,41.23,109
2105708,LULA,15009,100.00,58.77,109
2105807,JAIR BOLSONARO,1453,100.00,23.25,32
2105807,LULA,4796,100.00,76.75,32
2105906,JAIR BOLSONARO,1515,100.00,16.74,44
2105906,LULA,7534,100.00,83.26,44
2105922,JAIR BOLSONARO,799,100.00,13.20,31
2105922,LULA,5252,100.00,86.80,31
2105948,JAIR BOLSONARO,1475,100.00,23.29,29
2105948,LULA,4858,100.00,76.71,29
2105963,JAIR BOLSONARO,1516,100.00,20.94,29
2105963,LULA,5725,100.00,79.06,29
2105989,JAIR BOLSONARO,1946,100.00,40.36,21
2105989,LULA,2876,100.00,59.64,21
2106003,JAIR BOLSONARO,2548,100.00,31.28,40
2106003,LULA,5599,100.00,68.72,40
2106102,JAIR BOLSONARO,1408,100.00,22.35,32
